Airport,Terminal,Date,hour,date_time,Total,Flights,Booths
TPA,Main,8/31/2022,16:00,2022/08/31 16:00,146,1,7
TPA,Main,8/31/2022,17:00,2022/08/31 17:00,305,2,7
TPA,Main,8/31/2022,20:00,2022/08/31 20:00,100,1,7
TPA,Main,9/1/2022,11:00,2022/09/01 11:00,60,2,3
TPA,Main,9/1/2022,15:00,2022/09/01 15:00,66,1,7
TPA,Main,9/1/2022,16:00,2022/09/01 16:00,422,2,8
TPA,Main,9/1/2022,18:00,2022/09/01 18:00,127,1,8
TPA,Main,9/2/2022,11:00,2022/09/02 11:00,19,1,4
TPA,Main,9/2/2022,13:00,2022/09/02 13:00,122,1,8
TPA,Main,9/2/2022,14:00,2022/09/02 14:00,71,2,6
TPA,Main,9/2/2022,17:00,2022/09/02 17:00,229,2,8
TPA,Main,9/2/2022,19:00,2022/09/02 19:00,73,1,7
TPA,Main,9/2/2022,21:00,2022/09/02 21:00,73,1,8
TPA,Main,9/2/2022,22:00,2022/09/02 22:00,163,1,6
TPA,Main,9/3/2022,11:00,2022/09/03 11:00,101,2,3
TPA,Main,9/3/2022,13:00,2022/09/03 13:00,29,1,4
TPA,Main,9/3/2022,14:00,2022/09/03 14:00,101,1,5
TPA,Main,9/3/2022,15:00,2022/09/03 15:00,85,1,5
TPA,Main,9/3/2022,16:00,2022/09/03 16:00,388,2,6
TPA,Main,9/3/2022,19:00,2022/09/03 19:00,117,1,6
TPA,Main,9/4/2022,10:00,2022/09/04 10:00,60,1,2
TPA,Main,9/4/2022,12:00,2022/09/04 12:00,45,1,4
TPA,Main,9/4/2022,13:00,2022/09/04 13:00,174,2,6
TPA,Main,9/4/2022,16:00,2022/09/04 16:00,127,1,5
TPA,Main,9/4/2022,17:00,2022/09/04 17:00,241,1,6
TPA,Main,9/4/2022,18:00,2022/09/04 18:00,169,1,5
TPA,Main,9/4/2022,19:00,2022/09/04 19:00,151,1,4
TPA,Main,9/5/2022,11:00,2022/09/05 11:00,76,2,5
TPA,Main,9/5/2022,12:00,2022/09/05 12:00,7,1,1
TPA,Main,9/5/2022,13:00,2022/09/05 13:00,120,1,5
TPA,Main,9/5/2022,14:00,2022/09/05 14:00,169,1,5
TPA,Main,9/5/2022,15:00,2022/09/05 15:00,132,1,4
TPA,Main,9/5/2022,16:00,2022/09/05 16:00,203,1,6
TPA,Main,9/5/2022,18:00,2022/09/05 18:00,167,1,5
TPA,Main,9/5/2022,20:00,2022/09/05 20:00,183,1,4
TPA,Main,9/6/2022,11:00,2022/09/06 11:00,69,1,2
TPA,Main,9/6/2022,16:00,2022/09/06 16:00,418,2,5
TPA,Main,9/6/2022,22:00,2022/09/06 22:00,163,1,3
TPA,Main,9/7/2022,13:00,2022/09/07 13:00,110,1,6
TPA,Main,9/7/2022,14:00,2022/09/07 14:00,99,1,7
TPA,Main,9/7/2022,16:00,2022/09/07 16:00,410,2,8
TPA,Main,9/7/2022,17:00,2022/09/07 17:00,225,1,8
TPA,Main,9/7/2022,20:00,2022/09/07 20:00,147,1,8
TPA,Main,9/8/2022,11:00,2022/09/08 11:00,37,1,4
TPA,Main,9/8/2022,15:00,2022/09/08 15:00,52,1,5
TPA,Main,9/8/2022,16:00,2022/09/08 16:00,252,1,7
TPA,Main,9/8/2022,17:00,2022/09/08 17:00,209,1,7
TPA,Main,9/8/2022,18:00,2022/09/08 18:00,137,2,7
TPA,Main,9/9/2022,10:00,2022/09/09 10:00,20,1,2
TPA,Main,9/9/2022,13:00,2022/09/09 13:00,169,2,7
TPA,Main,9/9/2022,16:00,2022/09/09 16:00,230,1,7
TPA,Main,9/9/2022,18:00,2022/09/09 18:00,162,1,8
TPA,Main,9/9/2022,22:00,2022/09/09 22:00,119,1,4
TPA,Main,9/10/2022,11:00,2022/09/10 11:00,53,1,4
TPA,Main,9/10/2022,13:00,2022/09/10 13:00,50,1,3
TPA,Main,9/10/2022,14:00,2022/09/10 14:00,134,1,5
TPA,Main,9/10/2022,15:00,2022/09/10 15:00,101,1,4
TPA,Main,9/10/2022,16:00,2022/09/10 16:00,661,3,6
TPA,Main,9/10/2022,18:00,2022/09/10 18:00,137,1,5
TPA,Main,9/11/2022,11:00,2022/09/11 11:00,58,1,3
TPA,Main,9/11/2022,12:00,2022/09/11 12:00,29,1,4
TPA,Main,9/11/2022,13:00,2022/09/11 13:00,205,2,8
TPA,Main,9/11/2022,17:00,2022/09/11 17:00,196,1,7
TPA,Main,9/11/2022,18:00,2022/09/11 18:00,285,1,6
TPA,Main,9/11/2022,20:00,2022/09/11 20:00,161,1,4
TPA,Main,9/12/2022,11:00,2022/09/12 11:00,45,1,2
TPA,Main,9/12/2022,13:00,2022/09/12 13:00,117,1,6
TPA,Main,9/12/2022,15:00,2022/09/12 15:00,53,1,5
TPA,Main,9/12/2022,17:00,2022/09/12 17:00,214,1,6
TPA,Main,9/12/2022,18:00,2022/09/12 18:00,153,1,6
TPA,Main,9/13/2022,11:00,2022/09/13 11:00,54,1,3
TPA,Main,9/13/2022,16:00,2022/09/13 16:00,417,2,5
TPA,Main,9/14/2022,13:00,2022/09/14 13:00,258,2,7
TPA,Main,9/14/2022,15:00,2022/09/14 15:00,111,1,7
TPA,Main,9/14/2022,16:00,2022/09/14 16:00,82,1,5
TPA,Main,9/14/2022,17:00,2022/09/14 17:00,469,2,7
TPA,Main,9/14/2022,22:00,2022/09/14 22:00,128,1,3
TPA,Main,9/15/2022,12:00,2022/09/15 12:00,14,1,2
TPA,Main,9/15/2022,14:00,2022/09/15 14:00,26,1,2
TPA,Main,9/15/2022,15:00,2022/09/15 15:00,35,1,2
TPA,Main,9/15/2022,17:00,2022/09/15 17:00,252,1,7
TPA,Main,9/15/2022,18:00,2022/09/15 18:00,365,2,6
TPA,Main,9/16/2022,11:00,2022/09/16 11:00,29,1,4
TPA,Main,9/16/2022,13:00,2022/09/16 13:00,174,2,5
TPA,Main,9/16/2022,17:00,2022/09/16 17:00,446,2,9
TPA,Main,9/16/2022,19:00,2022/09/16 19:00,143,1,9
TPA,Main,9/16/2022,21:00,2022/09/16 21:00,167,1,5
TPA,Main,9/17/2022,11:00,2022/09/17 11:00,58,1,4
TPA,Main,9/17/2022,14:00,2022/09/17 14:00,175,2,9
TPA,Main,9/17/2022,15:00,2022/09/17 15:00,112,1,6
TPA,Main,9/17/2022,16:00,2022/09/17 16:00,295,1,9
TPA,Main,9/17/2022,17:00,2022/09/17 17:00,292,1,9
TPA,Main,9/17/2022,19:00,2022/09/17 19:00,125,1,7
TPA,Main,9/18/2022,11:00,2022/09/18 11:00,54,1,3
TPA,Main,9/18/2022,12:00,2022/09/18 12:00,37,1,6
TPA,Main,9/18/2022,13:00,2022/09/18 13:00,123,1,7
TPA,Main,9/18/2022,14:00,2022/09/18 14:00,50,1,5
TPA,Main,9/18/2022,16:00,2022/09/18 16:00,9,1,1
TPA,Main,9/18/2022,17:00,2022/09/18 17:00,538,2,6
TPA,Main,9/18/2022,22:00,2022/09/18 22:00,170,1,6
TPA,Main,9/19/2022,11:00,2022/09/19 11:00,60,1,3
TPA,Main,9/19/2022,13:00,2022/09/19 13:00,117,1,6
TPA,Main,9/19/2022,15:00,2022/09/19 15:00,32,1,5
TPA,Main,9/19/2022,16:00,2022/09/19 16:00,239,1,8
TPA,Main,9/19/2022,18:00,2022/09/19 18:00,164,1,7
TPA,Main,9/20/2022,11:00,2022/09/20 11:00,73,1,3
TPA,Main,9/20/2022,16:00,2022/09/20 16:00,277,1,6
TPA,Main,9/20/2022,17:00,2022/09/20 17:00,207,1,6
TPA,Main,9/20/2022,18:00,2022/09/20 18:00,160,1,6
TPA,Main,9/21/2022,13:00,2022/09/21 13:00,124,1,6
TPA,Main,9/21/2022,14:00,2022/09/21 14:00,120,1,5
TPA,Main,9/21/2022,16:00,2022/09/21 16:00,83,1,6
TPA,Main,9/21/2022,17:00,2022/09/21 17:00,518,2,8
TPA,Main,9/21/2022,20:00,2022/09/21 20:00,126,1,5
TPA,Main,9/22/2022,10:00,2022/09/22 10:00,24,1,4
TPA,Main,9/22/2022,11:00,2022/09/22 11:00,12,1,2
TPA,Main,9/22/2022,15:00,2022/09/22 15:00,44,1,5
TPA,Main,9/22/2022,17:00,2022/09/22 17:00,521,2,8
TPA,Main,9/22/2022,18:00,2022/09/22 18:00,112,1,8
TPA,Main,9/23/2022,09:00,2022/09/23 09:00,16,1,2
TPA,Main,9/23/2022,11:00,2022/09/23 11:00,7,1,1
TPA,Main,9/23/2022,13:00,2022/09/23 13:00,116,1,3
TPA,Main,9/23/2022,14:00,2022/09/23 14:00,35,1,3
TPA,Main,9/23/2022,17:00,2022/09/23 17:00,280,1,6
TPA,Main,9/23/2022,18:00,2022/09/23 18:00,216,1,6
TPA,Main,9/23/2022,21:00,2022/09/23 21:00,111,1,4
TPA,Main,9/23/2022,23:00,2022/09/23 23:00,268,1,6
TPA,Main,9/24/2022,11:00,2022/09/24 11:00,60,1,3
TPA,Main,9/24/2022,13:00,2022/09/24 13:00,80,1,3
TPA,Main,9/24/2022,14:00,2022/09/24 14:00,126,1,5
TPA,Main,9/24/2022,15:00,2022/09/24 15:00,138,1,5
TPA,Main,9/24/2022,16:00,2022/09/24 16:00,536,2,7
TPA,Main,9/24/2022,19:00,2022/09/24 19:00,153,1,4
TPA,Main,9/25/2022,11:00,2022/09/25 11:00,59,1,3
TPA,Main,9/25/2022,14:00,2022/09/25 14:00,198,2,6
TPA,Main,9/25/2022,16:00,2022/09/25 16:00,229,1,5
TPA,Main,9/25/2022,17:00,2022/09/25 17:00,289,1,4
TPA,Main,9/25/2022,18:00,2022/09/25 18:00,21,1,4
TPA,Main,9/25/2022,19:00,2022/09/25 19:00,172,1,5
TPA,Main,9/26/2022,10:00,2022/09/26 10:00,50,1,2
TPA,Main,9/26/2022,13:00,2022/09/26 13:00,9,1,1
TPA,Main,9/26/2022,14:00,2022/09/26 14:00,113,1,2
TPA,Main,9/26/2022,17:00,2022/09/26 17:00,267,1,5
TPA,Main,9/26/2022,18:00,2022/09/26 18:00,172,1,5
TPA,Main,9/27/2022,11:00,2022/09/27 11:00,79,1,3
TPA,Main,9/30/2022,10:00,2022/09/30 10:00,16,1,2
TPA,Main,9/30/2022,13:00,2022/09/30 13:00,112,1,8
TPA,Main,9/30/2022,14:00,2022/09/30 14:00,43,1,6
TPA,Main,9/30/2022,17:00,2022/09/30 17:00,584,2,8
TPA,Main,9/30/2022,19:00,2022/09/30 19:00,168,1,7
TPA,Main,9/30/2022,22:00,2022/09/30 22:00,250,1,6
TPA,Main,10/1/2022,11:00,2022/10/01 11:00,68,1,4
TPA,Main,10/1/2022,14:00,2022/10/01 14:00,51,1,5
TPA,Main,10/1/2022,15:00,2022/10/01 15:00,157,1,3
TPA,Main,10/1/2022,17:00,2022/10/01 17:00,575,3,6
TPA,Main,10/2/2022,11:00,2022/10/02 11:00,60,1,4
TPA,Main,10/2/2022,13:00,2022/10/02 13:00,49,1,7
TPA,Main,10/2/2022,14:00,2022/10/02 14:00,154,1,7
TPA,Main,10/2/2022,17:00,2022/10/02 17:00,307,1,6
TPA,Main,10/2/2022,18:00,2022/10/02 18:00,460,2,6
TPA,Main,10/3/2022,10:00,2022/10/03 10:00,39,1,3
TPA,Main,10/3/2022,13:00,2022/10/03 13:00,122,1,4
TPA,Main,10/3/2022,14:00,2022/10/03 14:00,92,1,4
TPA,Main,10/3/2022,15:00,2022/10/03 15:00,30,1,3
TPA,Main,10/3/2022,16:00,2022/10/03 16:00,307,1,6
TPA,Main,10/3/2022,18:00,2022/10/03 18:00,162,1,6
TPA,Main,10/3/2022,20:00,2022/10/03 20:00,302,1,5
TPA,Main,10/4/2022,11:00,2022/10/04 11:00,48,1,4
TPA,Main,10/4/2022,17:00,2022/10/04 17:00,587,2,7
TPA,Main,10/4/2022,18:00,2022/10/04 18:00,162,1,6
TPA,Main,10/5/2022,13:00,2022/10/05 13:00,114,1,7
TPA,Main,10/5/2022,14:00,2022/10/05 14:00,227,1,7
TPA,Main,10/5/2022,16:00,2022/10/05 16:00,78,1,6
TPA,Main,10/5/2022,17:00,2022/10/05 17:00,609,2,6
TPA,Main,10/5/2022,20:00,2022/10/05 20:00,130,1,6
TPA,Main,10/6/2022,11:00,2022/10/06 11:00,33,2,3
TPA,Main,10/6/2022,15:00,2022/10/06 15:00,44,1,4
TPA,Main,10/6/2022,17:00,2022/10/06 17:00,592,2,7
TPA,Main,10/6/2022,18:00,2022/10/06 18:00,97,1,5
TPA,Main,10/7/2022,10:00,2022/10/07 10:00,14,1,3
TPA,Main,10/7/2022,13:00,2022/10/07 13:00,51,1,6
TPA,Main,10/7/2022,14:00,2022/10/07 14:00,155,1,7
TPA,Main,10/7/2022,17:00,2022/10/07 17:00,581,2,6
TPA,Main,10/7/2022,18:00,2022/10/07 18:00,115,1,5
TPA,Main,10/7/2022,22:00,2022/10/07 22:00,264,1,4
TPA,Main,10/8/2022,11:00,2022/10/08 11:00,74,1,3
TPA,Main,10/8/2022,13:00,2022/10/08 13:00,68,1,3
TPA,Main,10/8/2022,14:00,2022/10/08 14:00,96,1,3
TPA,Main,10/8/2022,15:00,2022/10/08 15:00,158,1,4
TPA,Main,10/8/2022,17:00,2022/10/08 17:00,607,2,6
TPA,Main,10/8/2022,18:00,2022/10/08 18:00,134,1,5
TPA,Main,10/9/2022,12:00,2022/10/09 12:00,46,1,3
TPA,Main,10/9/2022,13:00,2022/10/09 13:00,47,1,6
TPA,Main,10/9/2022,14:00,2022/10/09 14:00,155,1,8
TPA,Main,10/9/2022,17:00,2022/10/09 17:00,308,1,5
TPA,Main,10/9/2022,18:00,2022/10/09 18:00,286,1,7
TPA,Main,10/9/2022,19:00,2022/10/09 19:00,175,1,7
TPA,Main,10/10/2022,10:00,2022/10/10 10:00,66,1,3
TPA,Main,10/10/2022,13:00,2022/10/10 13:00,127,1,8
TPA,Main,10/10/2022,15:00,2022/10/10 15:00,81,1,4
TPA,Main,10/10/2022,17:00,2022/10/10 17:00,324,1,6
TPA,Main,10/10/2022,18:00,2022/10/10 18:00,167,1,6
TPA,Main,10/10/2022,21:00,2022/10/10 21:00,263,1,4
TPA,Main,10/11/2022,11:00,2022/10/11 11:00,48,1,2
TPA,Main,10/11/2022,17:00,2022/10/11 17:00,268,1,7
TPA,Main,10/11/2022,18:00,2022/10/11 18:00,157,1,6
TPA,Main,10/11/2022,20:00,2022/10/11 20:00,315,1,7
TPA,Main,10/12/2022,13:00,2022/10/12 13:00,145,1,10
TPA,Main,10/12/2022,14:00,2022/10/12 14:00,177,1,8
TPA,Main,10/12/2022,17:00,2022/10/12 17:00,610,2,8
TPA,Main,10/12/2022,18:00,2022/10/12 18:00,123,1,7
TPA,Main,10/12/2022,20:00,2022/10/12 20:00,123,1,8
TPA,Main,10/13/2022,11:00,2022/10/13 11:00,55,2,4
TPA,Main,10/13/2022,15:00,2022/10/13 15:00,149,1,5
TPA,Main,10/13/2022,17:00,2022/10/13 17:00,580,2,8
TPA,Main,10/13/2022,20:00,2022/10/13 20:00,56,1,6
TPA,Main,10/14/2022,10:00,2022/10/14 10:00,31,1,4
TPA,Main,10/14/2022,12:00,2022/10/14 12:00,6,1,1
TPA,Main,10/14/2022,13:00,2022/10/14 13:00,161,1,9
TPA,Main,10/14/2022,14:00,2022/10/14 14:00,148,1,9
TPA,Main,10/14/2022,17:00,2022/10/14 17:00,601,2,7
TPA,Main,10/14/2022,18:00,2022/10/14 18:00,117,1,6
TPA,Main,10/14/2022,22:00,2022/10/14 22:00,176,1,4
TPA,Main,10/15/2022,11:00,2022/10/15 11:00,59,1,4
TPA,Main,10/15/2022,12:00,2022/10/15 12:00,6,1,1
TPA,Main,10/15/2022,14:00,2022/10/15 14:00,259,2,7
TPA,Main,10/15/2022,15:00,2022/10/15 15:00,170,1,4
TPA,Main,10/15/2022,17:00,2022/10/15 17:00,615,2,6
TPA,Main,10/15/2022,18:00,2022/10/15 18:00,162,1,6
TPA,Main,10/16/2022,12:00,2022/10/16 12:00,75,1,8
TPA,Main,10/16/2022,14:00,2022/10/16 14:00,260,2,8
TPA,Main,10/16/2022,17:00,2022/10/16 17:00,334,1,9
TPA,Main,10/16/2022,18:00,2022/10/16 18:00,389,2,7
TPA,Main,10/17/2022,11:00,2022/10/17 11:00,51,1,3
TPA,Main,10/17/2022,14:00,2022/10/17 14:00,132,1,7
TPA,Main,10/17/2022,15:00,2022/10/17 15:00,85,1,5
TPA,Main,10/17/2022,17:00,2022/10/17 17:00,296,1,7
TPA,Main,10/17/2022,18:00,2022/10/17 18:00,174,1,7
TPA,Main,10/17/2022,19:00,2022/10/17 19:00,260,1,7
TPA,Main,10/18/2022,14:00,2022/10/18 14:00,59,1,8
TPA,Main,10/18/2022,17:00,2022/10/18 17:00,606,2,8
TPA,Main,10/18/2022,18:00,2022/10/18 18:00,164,1,5
TPA,Main,10/19/2022,14:00,2022/10/19 14:00,152,1,8
TPA,Main,10/19/2022,15:00,2022/10/19 15:00,95,1,6
TPA,Main,10/19/2022,16:00,2022/10/19 16:00,330,1,7
TPA,Main,10/19/2022,17:00,2022/10/19 17:00,431,2,7
TPA,Main,10/19/2022,19:00,2022/10/19 19:00,87,1,7
TPA,Main,10/20/2022,11:00,2022/10/20 11:00,90,2,3
TPA,Main,10/20/2022,15:00,2022/10/20 15:00,62,1,5
TPA,Main,10/20/2022,17:00,2022/10/20 17:00,604,2,6
TPA,Main,10/20/2022,18:00,2022/10/20 18:00,166,1,6
TPA,Main,10/21/2022,11:00,2022/10/21 11:00,31,1,2
TPA,Main,10/21/2022,13:00,2022/10/21 13:00,154,1,7
TPA,Main,10/21/2022,14:00,2022/10/21 14:00,66,1,7
TPA,Main,10/21/2022,16:00,2022/10/21 16:00,328,1,5
TPA,Main,10/21/2022,17:00,2022/10/21 17:00,287,1,5
TPA,Main,10/21/2022,18:00,2022/10/21 18:00,149,1,7
TPA,Main,10/21/2022,22:00,2022/10/21 22:00,189,1,4
TPA,Main,10/22/2022,11:00,2022/10/22 11:00,67,1,4
TPA,Main,10/22/2022,14:00,2022/10/22 14:00,190,2,7
TPA,Main,10/22/2022,15:00,2022/10/22 15:00,147,1,4
TPA,Main,10/22/2022,16:00,2022/10/22 16:00,600,2,8
TPA,Main,10/22/2022,18:00,2022/10/22 18:00,65,1,5
TPA,Main,10/23/2022,12:00,2022/10/23 12:00,65,1,8
TPA,Main,10/23/2022,13:00,2022/10/23 13:00,67,1,5
TPA,Main,10/23/2022,14:00,2022/10/23 14:00,144,1,8
TPA,Main,10/23/2022,17:00,2022/10/23 17:00,613,2,7
TPA,Main,10/23/2022,18:00,2022/10/23 18:00,170,1,7
TPA,Main,10/24/2022,10:00,2022/10/24 10:00,64,1,3
TPA,Main,10/24/2022,14:00,2022/10/24 14:00,155,1,7
TPA,Main,10/24/2022,15:00,2022/10/24 15:00,63,1,5
TPA,Main,10/24/2022,16:00,2022/10/24 16:00,300,1,6
TPA,Main,10/24/2022,18:00,2022/10/24 18:00,166,1,7
TPA,Main,10/24/2022,19:00,2022/10/24 19:00,288,1,7
TPA,Main,10/25/2022,11:00,2022/10/25 11:00,70,1,5
TPA,Main,10/25/2022,16:00,2022/10/25 16:00,578,2,7
TPA,Main,10/25/2022,18:00,2022/10/25 18:00,117,1,5
TPA,Main,10/26/2022,13:00,2022/10/26 13:00,158,1,6
TPA,Main,10/26/2022,14:00,2022/10/26 14:00,193,1,6
TPA,Main,10/26/2022,17:00,2022/10/26 17:00,728,3,7
TPA,Main,10/26/2022,20:00,2022/10/26 20:00,145,1,6
TPA,Main,10/27/2022,11:00,2022/10/27 11:00,57,1,3
TPA,Main,10/27/2022,12:00,2022/10/27 12:00,35,1,4
TPA,Main,10/27/2022,15:00,2022/10/27 15:00,61,1,3
TPA,Main,10/27/2022,16:00,2022/10/27 16:00,573,2,6
TPA,Main,10/27/2022,18:00,2022/10/27 18:00,111,1,3
TPA,Main,10/28/2022,10:00,2022/10/28 10:00,29,1,4
TPA,Main,10/28/2022,13:00,2022/10/28 13:00,202,2,6
TPA,Main,10/28/2022,16:00,2022/10/28 16:00,291,1,5
TPA,Main,10/28/2022,17:00,2022/10/28 17:00,266,1,6
TPA,Main,10/28/2022,18:00,2022/10/28 18:00,95,1,5
TPA,Main,10/29/2022,11:00,2022/10/29 11:00,86,1,2
TPA,Main,10/29/2022,14:00,2022/10/29 14:00,198,2,8
TPA,Main,10/29/2022,16:00,2022/10/29 16:00,589,2,7
TPA,Main,10/29/2022,18:00,2022/10/29 18:00,157,1,7
TPA,Main,10/29/2022,21:00,2022/10/29 21:00,153,1,4
TPA,Main,10/30/2022,12:00,2022/10/30 12:00,59,1,7
TPA,Main,10/30/2022,13:00,2022/10/30 13:00,54,1,5
TPA,Main,10/30/2022,17:00,2022/10/30 17:00,431,2,8
TPA,Main,10/30/2022,18:00,2022/10/30 18:00,416,2,8
TPA,Main,10/31/2022,10:00,2022/10/31 10:00,44,1,3
TPA,Main,10/31/2022,13:00,2022/10/31 13:00,56,2,3
TPA,Main,10/31/2022,14:00,2022/10/31 14:00,136,1,4
TPA,Main,10/31/2022,17:00,2022/10/31 17:00,275,1,7
TPA,Main,10/31/2022,18:00,2022/10/31 18:00,487,2,7
TPA,Main,11/1/2022,10:00,2022/11/01 10:00,36,1,2
TPA,Main,11/1/2022,18:00,2022/11/01 18:00,150,1,5
TPA,Main,11/2/2022,14:00,2022/11/02 14:00,125,1,6
TPA,Main,11/2/2022,17:00,2022/11/02 17:00,317,2,5
TPA,Main,11/2/2022,18:00,2022/11/02 18:00,355,2,6
TPA,Main,11/2/2022,19:00,2022/11/02 19:00,311,1,6
TPA,Main,11/3/2022,09:00,2022/11/03 09:00,30,1,4
TPA,Main,11/3/2022,11:00,2022/11/03 11:00,20,1,4
TPA,Main,11/3/2022,16:00,2022/11/03 16:00,65,1,4
TPA,Main,11/3/2022,17:00,2022/11/03 17:00,300,1,5
TPA,Main,11/3/2022,18:00,2022/11/03 18:00,65,1,5
TPA,Main,11/3/2022,20:00,2022/11/03 20:00,214,1,7
TPA,Main,11/4/2022,11:00,2022/11/04 11:00,16,1,3
TPA,Main,11/4/2022,13:00,2022/11/04 13:00,225,2,6
TPA,Main,11/4/2022,17:00,2022/11/04 17:00,271,1,6
TPA,Main,11/4/2022,18:00,2022/11/04 18:00,180,2,4
TPA,Main,11/5/2022,11:00,2022/11/05 11:00,29,1,2
TPA,Main,11/5/2022,13:00,2022/11/05 13:00,62,1,3
TPA,Main,11/5/2022,14:00,2022/11/05 14:00,116,1,4
TPA,Main,11/5/2022,17:00,2022/11/05 17:00,314,1,6
TPA,Main,11/5/2022,18:00,2022/11/05 18:00,259,2,6
TPA,Main,11/6/2022,11:00,2022/11/06 11:00,51,1,3
TPA,Main,11/6/2022,12:00,2022/11/06 12:00,8,1,1
TPA,Main,11/6/2022,13:00,2022/11/06 13:00,187,3,4
TPA,Main,11/6/2022,16:00,2022/11/06 16:00,516,2,6
TPA,Main,11/6/2022,18:00,2022/11/06 18:00,232,2,6
TPA,Main,11/7/2022,11:00,2022/11/07 11:00,39,1,3
TPA,Main,11/7/2022,12:00,2022/11/07 12:00,129,1,4
TPA,Main,11/7/2022,15:00,2022/11/07 15:00,55,1,5
TPA,Main,11/7/2022,16:00,2022/11/07 16:00,290,1,6
TPA,Main,11/7/2022,17:00,2022/11/07 17:00,263,1,6
TPA,Main,11/7/2022,18:00,2022/11/07 18:00,164,1,6
CLT,Main,11/8/2021,13:00,2021/11/08 13:00,271,1,8
CLT,Main,11/8/2021,15:00,2021/11/08 15:00,275,2,9
CLT,Main,11/8/2021,16:00,2021/11/08 16:00,718,4,9
CLT,Main,11/8/2021,18:00,2021/11/08 18:00,435,3,8
CLT,Main,11/8/2021,19:00,2021/11/08 19:00,172,1,8
CLT,Main,11/8/2021,20:00,2021/11/08 20:00,220,1,7
CLT,Main,11/8/2021,21:00,2021/11/08 21:00,172,1,6
CLT,Main,11/9/2021,14:00,2021/11/09 14:00,261,1,10
CLT,Main,11/9/2021,15:00,2021/11/09 15:00,272,1,11
CLT,Main,11/9/2021,16:00,2021/11/09 16:00,437,3,11
CLT,Main,11/9/2021,17:00,2021/11/09 17:00,107,1,11
CLT,Main,11/9/2021,18:00,2021/11/09 18:00,725,4,9
CLT,Main,11/10/2021,13:00,2021/11/10 13:00,229,1,8
CLT,Main,11/10/2021,16:00,2021/11/10 16:00,818,5,12
CLT,Main,11/10/2021,17:00,2021/11/10 17:00,78,1,9
CLT,Main,11/10/2021,18:00,2021/11/10 18:00,558,5,9
CLT,Main,11/10/2021,19:00,2021/11/10 19:00,158,1,7
CLT,Main,11/10/2021,20:00,2021/11/10 20:00,76,1,6
CLT,Main,11/11/2021,13:00,2021/11/11 13:00,205,1,9
CLT,Main,11/11/2021,15:00,2021/11/11 15:00,261,1,9
CLT,Main,11/11/2021,16:00,2021/11/11 16:00,248,2,10
CLT,Main,11/11/2021,17:00,2021/11/11 17:00,86,1,10
CLT,Main,11/11/2021,18:00,2021/11/11 18:00,451,4,10
CLT,Main,11/11/2021,19:00,2021/11/11 19:00,383,3,10
CLT,Main,11/11/2021,20:00,2021/11/11 20:00,64,1,9
CLT,Main,11/12/2021,15:00,2021/11/12 15:00,331,2,7
CLT,Main,11/12/2021,16:00,2021/11/12 16:00,426,2,7
CLT,Main,11/12/2021,17:00,2021/11/12 17:00,262,2,8
CLT,Main,11/12/2021,18:00,2021/11/12 18:00,344,3,9
CLT,Main,11/12/2021,19:00,2021/11/12 19:00,439,2,10
CLT,Main,11/12/2021,20:00,2021/11/12 20:00,126,1,9
CLT,Main,11/13/2021,13:00,2021/11/13 13:00,250,1,11
CLT,Main,11/13/2021,14:00,2021/11/13 14:00,363,2,11
CLT,Main,11/13/2021,15:00,2021/11/13 15:00,554,4,11
CLT,Main,11/13/2021,16:00,2021/11/13 16:00,641,4,9
CLT,Main,11/13/2021,17:00,2021/11/13 17:00,531,3,9
CLT,Main,11/13/2021,18:00,2021/11/13 18:00,650,5,11
CLT,Main,11/13/2021,19:00,2021/11/13 19:00,703,4,12
CLT,Main,11/13/2021,20:00,2021/11/13 20:00,120,1,5
CLT,Main,11/14/2021,14:00,2021/11/14 14:00,213,1,11
CLT,Main,11/14/2021,15:00,2021/11/14 15:00,119,1,11
CLT,Main,11/14/2021,16:00,2021/11/14 16:00,432,2,11
CLT,Main,11/14/2021,17:00,2021/11/14 17:00,189,1,11
CLT,Main,11/14/2021,18:00,2021/11/14 18:00,775,5,11
CLT,Main,11/14/2021,19:00,2021/11/14 19:00,400,2,10
CLT,Main,11/14/2021,20:00,2021/11/14 20:00,172,1,11
CLT,Main,11/15/2021,14:00,2021/11/15 14:00,195,1,8
CLT,Main,11/15/2021,15:00,2021/11/15 15:00,263,1,9
CLT,Main,11/15/2021,16:00,2021/11/15 16:00,487,3,9
CLT,Main,11/15/2021,17:00,2021/11/15 17:00,172,1,5
CLT,Main,11/15/2021,18:00,2021/11/15 18:00,749,5,7
CLT,Main,11/15/2021,19:00,2021/11/15 19:00,274,1,7
CLT,Main,11/15/2021,20:00,2021/11/15 20:00,141,1,6
CLT,Main,11/16/2021,13:00,2021/11/16 13:00,151,1,7
CLT,Main,11/16/2021,15:00,2021/11/16 15:00,230,1,7
CLT,Main,11/16/2021,16:00,2021/11/16 16:00,500,3,8
CLT,Main,11/16/2021,18:00,2021/11/16 18:00,823,5,8
CLT,Main,11/17/2021,13:00,2021/11/17 13:00,203,1,8
CLT,Main,11/17/2021,15:00,2021/11/17 15:00,252,1,10
CLT,Main,11/17/2021,16:00,2021/11/17 16:00,520,4,10
CLT,Main,11/17/2021,18:00,2021/11/17 18:00,488,4,8
CLT,Main,11/17/2021,19:00,2021/11/17 19:00,359,3,7
